課税区,課税区コード,宛名番号,氏名・名称,住所・所在地,個人番号・法人番号,課税年度,種類１取得価額,種類１評価額,種類１決定価格,種類１課税標準額,種類１資産件数,種類２取得価額,種類２評価額,種類２決定価格,種類２課税標準額,種類２資産件数,種類３取得価額,種類３評価額,種類３決定価格,種類３課税標準額,種類３資産件数,種類４取得価額,種類４評価額,種類４決定価格,種類４課税標準額,種類４資産件数,種類５取得価額,種類５評価額,種類５決定価格,種類５課税標準額,種類５資産件数,種類６取得価額,種類６評価額,種類６決定価格,種類６課税標準額,種類６資産件数,種類７取得価額,種類７評価額,種類７決定価格,種類７課税標準額,種類７資産件数,償却免点未満F,区,町,丁目,地番,所在
鶴見区,0,70005575,特定目的会社外字ＲＳＴ生命保険,鶴見区生麦１丁目６番１０−８−５−１号,,2025,11266000,3211811,3211811,3211811,6,22425400,2848885,2848885,2848885,9,46399500,36116887,36116887,36116887,4,0,0,0,0,0,4434800,221740,221740,221740,4,3276400,1692518,1692518,1692518,9,87802100,44091841,44091841,44091841,32,0,0,,,,本郷４丁目１０番１９−１６号
鶴見区,0,70005583,一般社団法人会計年度サイクル,鶴見区東寺尾４丁目３番７−１５−５−２号,,2025,11291900,4337045,4337045,4337045,13,10941756,5884841,5884841,5884841,10,0,0,0,0,0,0,0,0,0,0,2328200,1886106,1886106,1886106,4,0,0,0,0,0,24561856,12107992,12107992,12107992,27,0,0,,,,港南台９丁目１５番
鶴見区,0,70005591,公益社団法人公印文具,鶴見区安善町２丁目１番８−１９−９−１８号,,2025,0,0,0,0,0,15031800,8302961,8302961,8302961,9,90820600,14254024,14254024,14254024,11,0,0,0,0,0,5601800,2425663,2425663,2425663,4,0,0,0,0,0,111454200,24982648,24982648,24982648,24,0,0,,,,獅子ケ谷２丁目１１番１９−２０−１２−３号
鶴見区,0,70005605,一般財団法人強制薬局,鶴見区下末吉２丁目１９番４−２０−１１−１１号,,2025,0,0,0,0,0,3040500,2525263,2525263,2525263,6,117047500,10145238,10145238,10145238,10,0,0,0,0,0,0,0,0,0,0,125500,116589,116589,116589,1,120213500,12787090,12787090,12787090,17,0,0,,,,★沢７丁目１番１１−１６号
鶴見区,0,70005613,公益財団法人口座ケーブルテレビ,鶴見区北寺尾７丁目１７番１０−１３−１２−１２号,,2025,0,0,0,0,0,9542990,5079164,5079164,5079164,7,0,0,0,0,0,0,0,0,0,0,8518500,5201014,5201014,5201014,6,1191000,1062244,1062244,1062244,4,19252490,11342422,11342422,11342422,17,0,0,,,,宮沢３丁目４番７−４−４号
鶴見区,0,70005621,社団法人表示ＩＪＫ生命保険,鶴見区市場西中町１３番１８−５−３−４号,,2025,16089600,4593277,4593277,4593277,16,10807300,974161,974161,974161,7,107098600,63944265,63944265,63944265,7,0,0,0,0,0,1450000,1181750,1181750,1181750,1,1392000,1229148,1229148,1229148,3,136837500,71922601,71922601,71922601,34,0,0,,,,羽沢南４丁目１５番１１−９−１５−１２号
鶴見区,0,70005630,財団法人明細書電気店,鶴見区元宮１丁目６番１−２−１４−１８号,,2025,10806700,8768207,8768207,8768207,9,0,0,0,0,0,132913600,74975619,74975619,74975619,9,0,0,0,0,0,4971000,2479646,2479646,2479646,6,0,0,0,0,0,148691300,86223472,86223472,86223472,24,0,0,,,,北海道河西郡芽室町東一条２丁目１３番２０−５号
鶴見区,0,70005648,宗教法人類似ＡＢＣ生命保険,鶴見区生麦４丁目１１番１８−２０−７−７号,,2025,24073200,6800520,6800520,6800520,21,98500,43233,43233,43233,1,0,0,0,0,0,0,0,0,0,0,4749000,3742860,3742860,3742860,4,289000,248918,248918,248918,3,29209700,10835531,10835531,10835531,29,0,0,,,,宮田町２丁目１１番
鶴見区,0,70005656,学校法人週次まみむめも内科クリニック,鶴見区尻手２丁目１３番１０−１１−１１号,,2025,222700,152302,152302,152302,1,4251000,1181374,1181374,1181374,2,148614200,115511673,115511673,115511673,17,0,0,0,0,0,0,0,0,0,0,2470400,2113527,2113527,2113527,6,155558300,118958876,118958876,118958876,26,0,0,,,,三反田町６番
鶴見区,0,70005672,監査法人控除商店,鶴見区鶴見１丁目２０番８−６−１−２号,,2025,3651100,1161045,1161045,1161045,2,5428700,4459525,4459525,4459525,5,0,0,0,0,0,0,0,0,0,0,16103500,2265649,2265649,2265649,14,1175800,781068,781068,781068,5,26359100,8667287,8667287,8667287,26,0,0,,,,原宿３丁目１１番５−１６号
鶴見区,0,70005681,医療法人保険証西部酪農農業,鶴見区馬場４丁目５番１１−１７−７−１８号,,2025,1710200,1081900,1081900,1081900,3,27357390,21696947,21696947,21696947,11,143713700,25288454,25288454,25288454,11,0,0,0,0,0,12652500,6942981,6942981,6942981,15,0,0,0,0,0,185433790,55010282,55010282,55010282,40,0,0,,,,長津田５丁目１６番７号
鶴見区,0,70005699,医療法人社団印字やゆよ内科クリニック,鶴見区北寺尾４丁目２０番６号,,2025,1193900,911325,911325,911325,2,14761000,924780,924780,924780,6,83864400,26377943,26377943,26377943,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99819300,28214048,28214048,28214048,24,0,0,,,,平戸１丁目１番１号
鶴見区,0,70005702,弁護士法人検索ＯＰＱ生命保険,鶴見区市場富士見町６番,,2025,2263900,404009,404009,404009,1,4095000,3763305,3763305,3763305,1,38016400,19550503,19550503,19550503,1,0,0,0,0,0,0,0,0,0,0,9485500,7161629,7161629,7161629,10,53860800,30879446,30879446,30879446,13,0,0,,,,千代崎町４丁目３番１１号
鶴見区,0,70005711,税理士法人退職電気店,鶴見区東寺尾３丁目１２番１１−１６−３号,,2025,14312400,12104223,12104223,12104223,11,6106000,306399,306399,306399,2,761900,620948,620948,620948,1,0,0,0,0,0,34180600,16093583,16093583,16093583,23,0,0,0,0,0,55360900,29125153,29125153,29125153,37,0,0,,,,磯子７丁目１９番１８−１５−１０号
鶴見区,0,70005729,司法書士法人印刷ブックストア,鶴見区馬場７丁目６番１３−１１−１５−２０号,,2025,3618200,2687800,2687800,2687800,3,5803500,3967576,3967576,3967576,4,0,0,0,0,0,0,0,0,0,0,5845000,1278785,1278785,1278785,5,2564500,327903,327903,327903,8,17831200,8262064,8262064,8262064,20,0,0,,,,生麦５丁目１３番１９−１５−３−８号
鶴見区,0,70005737,行政書士法人時効文房具店,鶴見区東寺尾５丁目３番５−１１−１３−８号,,2025,7875100,3223684,3223684,3223684,13,0,0,0,0,0,53568900,27395399,27395399,27395399,12,0,0,0,0,0,12578500,7138447,7138447,7138447,9,0,0,0,0,0,74022500,37757530,37757530,37757530,34,0,0,,,,下瀬谷３丁目９番４−７−１４−１２号
鶴見区,0,70005753,農事組合法人調査状況クリニック,鶴見区下末吉４丁目１５番４−１号,,2025,12104500,9615914,9615914,9615914,10,22766500,10372355,10372355,10372355,14,0,0,0,0,0,0,0,0,0,0,12624800,2042252,2042252,2042252,14,760300,483307,483307,483307,2,48256100,22513828,22513828,22513828,40,0,0,,,,あざみ野１丁目１７番５号
鶴見区,0,70005770,特許業務法人環境Ｌ＆Ｍ＆Ｎ生命保険,鶴見区大黒ふ頭５番１６−１９−１８−７号,,2025,10021600,7436505,7436505,7436505,7,0,0,0,0,0,58259700,28058532,28058532,28058532,17,0,0,0,0,0,0,0,0,0,0,3406900,2248362,2248362,2248362,13,71688200,37743399,37743399,37743399,37,0,0,,,,寛政町１５番９−１２−１−２号
鶴見区,0,70005788,更生保護法人画像󠄄連携工務店,鶴見区北寺尾６丁目１５番１９−１８−１２−１９号,,2025,19412000,8472370,8472370,8472370,19,9791000,1642292,1642292,1642292,4,377900,295139,295139,295139,1,0,0,0,0,0,6309000,5062430,5062430,5062430,4,540000,475090,475090,475090,3,36429900,15947321,15947321,15947321,31,0,0,,,,奈良２丁目１９番
鶴見区,0,70005796,国立大学法人住民Ｒ＆Ｓ＆Ｔ生命保険,鶴見区下末吉２丁目１２番１１号,,2025,3478400,3224321,3224321,3224321,4,1155000,206117,206117,206117,1,48400000,39446000,39446000,39446000,1,0,0,0,0,0,12216300,7220278,7220278,7220278,9,9880900,2103194,2103194,2103194,12,75130600,52199910,52199910,52199910,27,0,0,,,,荏田東４丁目１７番１０−２−１１−１９号
鶴見区,0,70005800,有限責任中間法人金融電気店,鶴見区菅沢町１５番１８−１８−４−６号,,2025,1300900,1208536,1208536,1208536,1,37448026,17323511,17323511,17323511,30,48140900,16744722,16744722,16744722,4,0,0,0,0,0,8945000,447250,447250,447250,7,0,0,0,0,0,95834826,35724019,35724019,35724019,42,0,0,,,,元宮１丁目２番２−７−１−１９号
鶴見区,0,70005818,無限責任中間法人保険証蕎麦屋,鶴見区下末吉４丁目１３番１１−１−２０−７号,,2025,0,0,0,0,0,20697080,6860797,6860797,6860797,16,126409500,80127806,80127806,80127806,14,0,0,0,0,0,18986200,4447340,4447340,4447340,20,0,0,0,0,0,166092780,91435943,91435943,91435943,50,0,0,,,,北海道河東郡士幌町字中士幌東５線１８番７−６−９号
鶴見区,0,70005826,特定非営利活動法人宅地学校,鶴見区汐入町１丁目１２番１３−１０−８−１１号,,2025,7326100,2512633,2512633,2512633,6,17843290,2668574,2668574,2668574,9,125477100,52393680,52393680,52393680,10,0,0,0,0,0,4180000,1924832,1924832,1924832,3,118000,18596,18596,18596,1,154944490,59518315,59518315,59518315,29,0,0,,,,中川４丁目３番５−５−１４号
鶴見区,0,70005834,土地家屋調査士法人連携Ｇ＆Ｈ＆Ｉ生命保険,鶴見区朝日町２丁目１５番１３−１８−５−１６号,,2025,0,0,0,0,0,4287900,2712161,2712161,2712161,4,79430400,41654038,41654038,41654038,6,0,0,0,0,0,25344800,10651704,10651704,10651704,20,1778600,1079933,1079933,1079933,4,110841700,56097836,56097836,56097836,34,0,0,,,,梅が丘１６番７号
鶴見区,0,70005842,社会保険労務士法人大字珈琲,鶴見区矢向２丁目１２番１８−１９−１０−３号,,2025,11267300,3062946,3062946,3062946,9,5937390,5250031,5250031,5250031,4,40988300,20692701,20692701,20692701,5,0,0,0,0,0,5841700,2641875,2641875,2641875,5,1044600,93603,93603,93603,5,65079290,31741156,31741156,31741156,28,0,0,,,,奈良３丁目４番
鶴見区,0,70005851,組合運用西部酪農農業,鶴見区豊岡町１１番１２−２０−１８−２０号,,2025,8414200,6756648,6756648,6756648,8,40492500,16211982,16211982,16211982,10,54252600,26219751,26219751,26219751,6,0,0,0,0,0,10000800,2511246,2511246,2511246,12,1060700,868518,868518,868518,3,114220800,52568145,52568145,52568145,39,0,0,,,,港南台９丁目１９番１４−１５−４−８号
鶴見区,0,70005869,企業組合累積コンビニエンスストア,鶴見区東寺尾３丁目７番１４−２０−１７−１６号,,2025,1859300,1711496,1711496,1711496,4,6274800,5536955,5536955,5536955,4,0,0,0,0,0,0,0,0,0,0,1598100,671433,671433,671433,3,10817900,7341682,7341682,7341682,9,20550100,15261566,15261566,15261566,20,0,0,,,,★沢町１４番１１−１７号
鶴見区,0,70005877,労働組合発行スイミングスクール,鶴見区元宮１丁目７番６−５−１６−３号,,2025,0,0,0,0,0,10875990,9083567,9083567,9083567,12,15627800,7249893,7249893,7249893,4,0,0,0,0,0,9930000,5909780,5909780,5909780,6,2638600,1023006,1023006,1023006,5,39072390,23266246,23266246,23266246,27,0,0,,,,高田西２丁目１２番１３号
鶴見区,0,70005885,協同組合強制学園,鶴見区北寺尾２丁目２番１４−１１−１１−１５号,,2025,6598100,2067177,2067177,2067177,4,6385000,5070705,5070705,5070705,5,36260000,28355400,28355400,28355400,2,0,0,0,0,0,10293500,4955843,4955843,4955843,12,716600,597483,597483,597483,4,60253200,41046608,41046608,41046608,27,0,0,,,,相沢７丁目１４番２−１４号
鶴見区,0,70005893,協同組合連合会交付スポーツショップ,鶴見区本町通２丁目１０番８−８−１７−１号,,2025,17313200,12983360,12983360,12983360,12,0,0,0,0,0,77397800,32926869,32926869,32926869,15,0,0,0,0,0,6298500,5084997,5084997,5084997,3,1050600,554126,554126,554126,4,102060100,51549352,51549352,51549352,34,0,0,,,,青砥町６番２０号
鶴見区,0,70005907,協業組合申請家󠄂電,鶴見区東寺尾３丁目１４番２０−１−１８−６号,,2025,0,0,0,0,0,5846900,2147970,2147970,2147970,3,196032200,101612752,101612752,101612752,12,0,0,0,0,0,0,0,0,0,0,10515100,6682650,6682650,6682650,8,212394200,110443372,110443372,110443372,23,0,0,,,,綱島西４丁目８番１１−１３−５号
鶴見区,0,70005915,信用組合速報Ｄ＆Ｅ＆Ｆ生命保険,鶴見区弁天町３番,,2025,13218000,9358895,9358895,9358895,11,9945990,6893549,6893549,6893549,3,95141100,77437996,77437996,77437996,4,0,0,0,0,0,13285800,664290,664290,664290,10,2073000,1197492,1197492,1197492,3,133663890,95552222,95552222,95552222,31,0,0,,,,伏見町１３番
鶴見区,0,70005923,森林組合免税点未満クリーニング,鶴見区本町通２丁目１５番３−８号,,2025,25970500,12000204,12000204,12000204,16,0,0,0,0,0,10053700,7865242,7865242,7865242,6,0,0,0,0,0,0,0,0,0,0,1494300,904931,904931,904931,6,37518500,20770377,20770377,20770377,28,0,0,,,,浅間町１丁目１１番１３−５号
鶴見区,0,70005931,蚕糸組合課税年度八百屋,鶴見区東寺尾中台７番１８−３−１０−１３号,,2025,6459700,4417761,4417761,4417761,3,20768200,12915391,12915391,12915391,13,8885100,7241356,7241356,7241356,2,0,0,0,0,0,15900800,2270176,2270176,2270176,12,2460500,1115580,1115580,1115580,3,54474300,27960264,27960264,27960264,33,0,0,,,,千代崎町４丁目１９番
鶴見区,0,70005958,貸家組合公印Ｌ＆Ｍ＆Ｎ生命保険,鶴見区鶴見中央４丁目１３番１２−５−１１−８号,,2025,10688500,7483537,7483537,7483537,7,3497800,2444512,2444512,2444512,7,2893300,1903791,1903791,1903791,1,0,0,0,0,0,3860200,3165489,3165489,3165489,2,3293000,1401750,1401750,1401750,10,24232800,16399079,16399079,16399079,27,0,0,,,,庚台７番８号
鶴見区,0,70005966,健康保険組合印字旅館,鶴見区市場富士見町１５番２０−１５−２−１１号,,2025,20046100,6364132,6364132,6364132,10,0,0,0,0,0,89015400,28146084,28146084,28146084,6,0,0,0,0,0,27731200,4976972,4976972,4976972,18,1103400,437399,437399,437399,4,137896100,39924587,39924587,39924587,38,0,0,,,,北海道恵庭市駒場町２丁目１４番１８号
鶴見区,0,70005974,農業協同組合口座振替電気屋,鶴見区北寺尾６丁目７番１３−１１−７−５号,,2025,12344800,3665686,3665686,3665686,10,0,0,0,0,0,21390300,10715261,10715261,10715261,7,0,0,0,0,0,5041300,2353020,2353020,2353020,6,2010400,1446799,1446799,1446799,8,40786800,18180766,18180766,18180766,31,0,0,,,,釜利谷東４丁目１８番４−１−１３−５号
鶴見区,0,70005991,生活協同組合担当者ＸＹＺ生命保険,鶴見区獅子ケ谷１丁目２番１５−１９−１４−１４号,,2025,14542000,12181293,12181293,12181293,8,3099100,2257698,2257698,2257698,6,127787700,75760775,75760775,75760775,15,0,0,0,0,0,4569900,1319151,1319151,1319151,3,3744900,375489,375489,375489,9,153743600,91894406,91894406,91894406,41,0,0,,,,六浦南５丁目７番
鶴見区,0,70006008,船主相互保険組合保留銀行,鶴見区下野谷町３丁目２０番１７−１５−２−１０号,,2025,1211100,1086355,1086355,1086355,3,0,0,0,0,0,161356700,103990275,103990275,103990275,19,0,0,0,0,0,1360200,335525,335525,335525,2,2887300,578633,578633,578633,12,166815300,105990788,105990788,105990788,36,0,0,,,,浅間町４丁目９番１４−９−９−１９号
鶴見区,0,70006016,協会減免東部酪農農業,鶴見区鶴見２丁目１７番１３−１３−１６−９号,,2025,14771700,11483609,11483609,11483609,6,0,0,0,0,0,4956400,3953066,3953066,3953066,3,0,0,0,0,0,12793900,7287460,7287460,7287460,8,5217400,1342566,1342566,1342566,11,37739400,24066701,24066701,24066701,28,0,0,,,,本郷台１丁目７番２０号
鶴見区,0,70006024,連合会副本登録のメガネ,鶴見区東寺尾５丁目１３番,,2025,41090066,8628913,8628913,8628913,6125,0,0,0,0,0,0,0,0,0,0,39063302,8203293,8203293,8203293,346,0,0,0,0,0,0,0,0,0,0,80153368,16832206,16832206,16832206,6471,0,0,,,,徳島県板野郡北島町中村字出須７番５−１８−１１号
鶴見区,0,70006032,商工会電子ＲＳＴ生命保険,鶴見区岸谷１丁目１７番５−３−１３−５号,,2025,4688500,4228588,4228588,4228588,3,10370078,5636206,5636206,5636206,7,48062000,39370081,39370081,39370081,4,0,0,0,0,0,0,0,0,0,0,3335700,498532,498532,498532,10,66456278,49733407,49733407,49733407,24,0,0,,,,領★４丁目１９番２０−１５号
鶴見区,0,70006041,医師会履歴ブックストア,鶴見区北寺尾１丁目４番２−６−１６−３号,,2025,7490000,4838705,4838705,4838705,4,1338100,1188752,1188752,1188752,4,6364000,331979,331979,331979,2,0,0,0,0,0,0,0,0,0,0,6706200,4349116,4349116,4349116,17,21898300,10708552,10708552,10708552,27,0,0,,,,宮田町１丁目４番１−１３−８−１９号
鶴見区,0,70006059,協力会種別農場,鶴見区鶴見中央３丁目１９番１９−１８−１６−１３号,,2025,11120700,7544458,7544458,7544458,11,5155000,4737335,4737335,4737335,2,102825000,57582232,57582232,57582232,11,0,0,0,0,0,5513900,3199993,3199993,3199993,6,6325800,1585967,1585967,1585967,17,130940400,74649985,74649985,74649985,47,0,0,,,,勝田町２番
鶴見区,0,70006067,共済会加算ドラッグストア,鶴見区市場大和町１３番８−１９−１５−１号,,2025,0,0,0,0,0,46775500,20368787,20368787,20368787,26,14051900,11365532,11365532,11365532,4,0,0,0,0,0,7638100,4107988,4107988,4107988,4,2928900,860737,860737,860737,11,71394400,36703044,36703044,36703044,45,0,0,,,,三ツ境１１番
鶴見区,0,70006075,信用金庫府サイクル,鶴見区市場下町５番６−８−８−１６号,,2025,9133200,5019472,5019472,5019472,9,28337100,19883667,19883667,19883667,15,2987000,2391694,2391694,2391694,2,0,0,0,0,0,11581700,5278679,5278679,5278679,7,1609800,520732,520732,520732,10,53648800,33094244,33094244,33094244,43,0,0,,,,港南台５丁目１０番４−１２−６号
鶴見区,0,70006083,労働金庫統合さしすせそ内科クリニック,鶴見区北寺尾２丁目６番８−９−１４−９号,,2025,4926700,3864123,3864123,3864123,4,7085580,5681312,5681312,5681312,6,1256200,62810,62810,62810,1,0,0,0,0,0,3440200,2686796,2686796,2686796,3,4252000,1334771,1334771,1334771,14,20960680,13629812,13629812,13629812,28,0,0,,,,相沢２丁目１７番９−１６号
鶴見区,0,70006091,中央金庫土地Ｘ＆Ｙ＆Ｚ生命保険,鶴見区東寺尾２丁目１番６−１０−５−９号,,2025,17224100,5740499,5740499,5740499,14,10885600,7872853,7872853,7872853,8,96250900,65457131,65457131,65457131,6,0,0,0,0,0,1200500,766057,766057,766057,2,5372000,2683585,2683585,2683585,10,130933100,82520125,82520125,82520125,40,0,0,,,,和泉中央南２丁目９番３−６号
鶴見区,0,70006105,商工会議所現年損害保険,鶴見区生麦５丁目９番８号,,2025,953400,697736,697736,697736,2,12648458,9241074,9241074,9241074,13,179516600,95646200,95646200,95646200,16,0,0,0,0,0,0,0,0,0,0,11108300,2118025,2118025,2118025,28,204226758,107703035,107703035,107703035,59,0,0,,,,中田東３丁目２番６号
